Intensity,Distance
0.2,16.725854366680547
0.2,19.388673026957935
0.2,19.836277811277277
0.2,18.750908010370264
0.2,18.961398054830386
0.2,18.23613862744728
0.2,18.31634520657444
0.2,18.91425837412925
0.2,19.499853435698295
0.2,17.954756882567057
0.2,20.4375239740418
0.2,18.74459388494413
0.2,19.90709142013651
0.2,17.97051018409869
0.2,19.052583043463056
0.2,17.74245649803728
0.2,18.349680251745664
0.2,18.115098015879962
0.2,17.607667005857746
0.2,19.761452765255612
0.2,19.28451725737651
0.2,18.3427294387153
0.2,18.13407162910211
0.2,19.68799372968535
0.2,18.277629233029437
0.2,19.347475291696046
0.2,17.9512770044628
0.2,18.518746301023935
0.2,18.818153381698142
0.25,23.384595710589906
0.25,23.81753589908204
0.25,24.162884888379335
0.25,23.759679915582886
0.25,23.40245955222696
0.25,23.913983307758627
0.25,22.25984184797778
0.25,22.91938745289804
0.25,22.822564526456787
0.25,23.670742586636052
0.25,22.786820339201064
0.25,23.552440502450143
0.25,23.420810298261568
0.25,23.63740610341286
0.25,22.476526719481154
0.25,22.955614747395696
0.25,22.367844960546165
0.25,24.568367624018876
0.25,23.391369582536722
0.25,22.780004041233266
0.25,23.914573009250905
0.25,21.793255455095803
0.25,23.762066996287075
0.25,23.47363050776525
0.25,22.70084640462849
0.25,22.882875186888537
0.25,22.434056007642194
0.25,22.84270768668307
0.25,23.253214225842076
0.25,23.495250468194946
0.25,23.324597470349968
0.25,21.8133197684239
0.25,21.827094115104604
0.25,23.716308972360938
0.25,22.29894771021363
0.25,22.62492574028672
0.25,22.942476411595027
0.25,21.98785606198725
0.25,23.260034631669843
0.25,23.75478858865443
0.25,21.772747772567918
0.25,23.115176376417004
0.25,22.72872022257807
0.25,23.65787112802639
0.25,22.163250580388805
0.25,23.371245916681683
0.25,23.812815957453513
0.25,21.207499903818672
0.25,23.83976912008979
0.25,22.189994703166988
0.25,23.476009697227408
0.25,23.309584135767523
0.25,24.335394739872523
0.25,23.932839163874352
0.25,22.179793490099318
0.25,23.261197029143332
0.25,23.319443849354556
0.25,24.094235414797836
0.25,22.984588785281385
0.25,22.818489776924192
0.25,24.6166273426923
0.25,24.01508023160742
0.25,23.69036484706492
0.25,23.923430749315965
0.25,23.220651579777275
0.25,23.411699104564835
0.25,23.34083445288104
0.25,22.46587303197571
0.25,23.62438490159643
0.25,23.051194669944895
0.25,22.917077184563617
0.25,22.089132941236503
0.25,22.12123434140813
0.25,23.90514287189037
0.25,23.315568690342815
0.25,22.51709417055518
0.25,22.85429725919715
0.25,23.251654451184347
0.25,23.706816194122847
0.25,23.217566041120243
0.25,22.383370142240114
0.25,22.473307031929775
0.25,23.28547610309388
0.25,23.26565306856362
0.25,23.221336697321064
0.25,23.4479274162093
0.25,23.367242465953353
0.25,23.109103468693142
0.25,22.33420037591183
0.25,24.509899401229525
0.25,24.081959694272406
0.25,24.65182656739003
0.25,23.179918032564267
0.25,24.689744300006776
0.25,22.88830667218896
0.25,23.509754885991388
0.25,23.27759019552108
0.25,22.8929378563069
0.25,23.746817834211722
0.25,23.330629943509123
0.25,23.727736220484708
0.25,23.008536671035415
0.25,21.943782845681515
0.25,22.668000985381482
0.25,24.24270758298119
0.25,22.68304119806053
0.25,23.670349523101894
0.25,24.244144722218554
0.25,23.41751025581499
0.25,23.06513384395204
0.25,22.654311117765317
0.25,24.112386505358856
0.25,22.75990216668987
0.25,23.28595993645289
0.25,24.313009629591896
0.25,21.955672163450366
0.25,24.23580372390736
0.25,22.452115291831195
0.25,23.386405880506654
0.25,22.793977787935997
0.25,23.68201227943142
0.25,23.579793441068055
0.25,22.749217557497346
0.25,23.19380346899616
0.25,23.34034837079148
0.25,22.112322355131685
0.25,22.784454186905755
0.25,23.239403480894765
0.25,24.358923832597426
0.25,23.257804992884612
0.25,22.65881376045907
0.25,23.239375882461495
0.25,24.185542396669817
0.25,23.14809884264433
0.25,22.947048863129307
0.25,22.86914638090315
0.25,21.651588733304948
0.25,23.667034977326768
0.25,24.007759583045075
0.25,22.493029863623978
0.25,23.599460708525402
0.25,21.04442264508265
0.25,22.838603498965032
0.25,23.669331300119268
0.25,23.365032792669304
0.25,24.717496078820016
0.25,22.416779827727716
0.25,22.47666556528377
0.25,23.160147355440422
0.25,22.274339226580924
0.25,23.293301371931356
0.25,23.69031785960349
0.25,24.11482901352616
0.25,22.80265829273582
0.25,24.690412152494638
0.25,22.685966159021188
0.25,23.596534671291668
0.25,21.96670886368023
0.25,23.581383621995055
0.25,24.428962783229654
0.25,22.511417453379675
0.25,20.86700343863725
0.25,23.687378439571535
0.25,23.849604723756016
0.25,23.79591175298922
0.25,23.29210619001315
0.25,24.49897195183035
0.25,23.9645128749754
0.25,23.080772314445703
0.25,23.226341355295844
0.25,23.130106114811614
0.25,22.793732560632215
0.25,24.271782601875394
0.25,22.34956131467399
0.25,22.464220034243045
0.25,24.11725675525645
0.25,23.539015584811157
0.25,23.509031068133098
0.25,24.612260997653365
0.25,21.469545736295878
0.25,21.907436396695417
0.25,22.515779870288156
0.25,23.032006996572154
0.25,23.416620825311515
0.25,23.580992501377224
0.25,23.43024943906225
0.25,23.376981554286775
0.25,22.812700889336853
0.25,23.344908423102584
0.25,22.43816125831801
0.25,23.892080024236062
0.25,22.75978487908859
0.25,21.854073800001313
0.25,23.750023993333503
0.25,23.524185791376695
0.25,23.195933789131267
0.25,24.635660176337666
0.25,24.019607737948785
0.25,22.800940029609876
0.25,24.938117246136258
0.25,23.261771638274777
0.25,23.927160967463603
0.25,22.76191654668108
0.25,25.01612428159564
0.25,22.157031257055188
0.25,23.57605355484134
0.25,21.8638206332061
0.25,24.644114220955426
0.25,22.907906924518002
0.25,21.96752671877812
0.25,22.433889380459267
0.25,22.782203409292222
0.25,23.68851875904548
0.25,23.040305103340245
0.25,23.72659877490881
0.25,24.046772278979144
0.25,22.3045377097827
0.25,23.315892016763463
0.25,23.014364413047574
0.25,23.212147007495926
0.25,22.294613695756926
0.25,23.501704115586072
0.25,22.470803097353077
0.25,23.548867530500857
0.25,23.1501695229555
0.25,23.127088225480968
0.25,23.750834046633948
0.25,22.237130719153964
0.25,22.273020030271415
0.25,23.97533387492486
0.25,23.741212125958544
0.25,23.742441759037916
0.25,24.379748093999336
0.25,22.46857107842205
0.25,23.39312657301943
0.25,22.02179672543536
0.25,22.78830451412859
0.25,23.697364272097673
0.25,22.84814877742122
0.25,22.26809558487485
0.25,23.229984684855072
0.25,23.38606407327875
0.25,23.981246571711083
0.25,23.23892956305522
0.25,24.094502169887004
0.25,23.979203845644314
0.25,22.699992519006816
0.25,23.968219218218664
0.25,23.520591911595734
0.25,22.39000938006223
0.25,23.247099331417257
0.25,22.547706597001646
0.25,24.305482640193585
0.25,23.27732350393481
0.25,22.73720924894449
0.25,22.78470779427202
0.25,23.228446446768768
0.25,22.095199530296917
0.25,24.443994200013066
0.25,23.4542850979823
0.25,24.91766895038487
0.25,23.602982364806017
0.25,22.669547467383243
0.25,22.720236284275177
0.25,22.188829788997573
0.25,22.114380938735543
0.25,22.017174641863466
0.25,23.46759781546953
0.25,23.08728551905303
0.25,21.496962173084324
0.25,22.816561320101115
0.25,23.342406777819683
0.25,22.820858359039345
0.25,22.474434952346417
0.25,24.170392940783067
0.25,22.910540811816443
0.25,22.781251858558893
0.25,23.252014836107715
0.25,23.656961648829853
0.25,23.241778838996197
0.25,23.43089020807694
0.25,24.37803922129479
0.25,22.3874278174667
0.25,22.46089452811926
0.25,22.703913574646943
0.25,22.03270968411284
0.25,25.430328769803445
0.25,22.8909423926514
0.25,23.89723833167534
0.25,22.6481017430756
0.25,23.195134504256007
0.25,24.264054583497888
0.25,24.357374341872994
0.25,22.992396273629897
0.25,23.496601351857898
0.25,23.08226868910879
0.25,22.975768933594996
0.25,22.820765207142138
0.25,24.43808392493884
0.25,23.566207116258894
0.25,22.883377776810494
0.25,22.68994162207263
0.25,22.81574609926925
0.25,23.594980509192524
0.25,24.753900707885894
0.25,23.606153852586463
0.25,21.61985769264316
0.25,22.042513908639467
0.25,24.01495997985172
0.25,24.960222233056573
0.25,21.8774163105892
0.25,25.354347250062528
0.25,23.493449936593414
0.25,23.124736765119867
0.25,22.714209773375302
0.25,23.447030067015532
0.25,21.8812798208716
0.25,21.493658725652526
0.25,23.25135430067231
0.25,24.959643282265937
0.25,23.21382891406628
0.25,21.715118331637996
0.25,22.33895701598807
0.25,23.38900037454235
0.25,22.404620886618318
0.25,23.21315868857051
0.25,22.42613169501148
0.25,25.011191810284853
0.25,21.486318250845702
0.25,23.023519982386972
0.25,24.224338016984664
0.25,22.030671702020925
0.25,22.34339326777037
0.25,23.38188839624047
0.25,23.9892796921986
0.25,23.997728253149198
0.25,23.99654284626335
0.25,21.847577575576427
0.25,24.495628983621188
0.25,23.44677659599926
0.25,23.766954428875874
0.25,22.10620905357104
0.25,22.759891231149407
0.25,23.41219003616429
0.25,23.235953146110834
0.25,24.504022334268186
0.25,22.22443100315948
0.25,22.323321645631026
0.25,23.27434250884164
0.25,24.421843131414036
0.25,24.03420138074437
0.25,22.242312542082253
0.25,21.836330995988803
0.25,23.562321072121566
0.25,23.616161229256534
0.25,22.766173120230246
0.25,22.799397215171005
0.25,24.235561987071495
0.25,23.452237313968517
0.25,23.113748974811553
0.25,23.153338864720396
0.25,23.45517233474362
0.25,22.671316917821517
0.25,25.33343188586296
0.25,24.12250209953602
0.25,22.84408006138622
0.25,22.75170983303162
0.25,24.48750731094046
0.25,25.83326001680692
0.25,23.835396891801388
0.25,22.2472032811438
0.25,23.672122417750966
0.25,23.86201016125396
0.25,22.960847754071942
0.25,23.33126844939731
0.25,22.915837474263203
0.25,24.54525276331972
0.25,23.12087758674271
0.25,24.43333336510448
0.25,23.228589430072894
0.25,23.951895520760896
0.25,22.504041226986
0.25,22.904876139699024
0.25,23.56281817364504
0.25,23.874642776365654
0.25,24.105195409317638
0.25,22.47075765735601
0.25,22.8593202819001
0.25,22.978607383583363
0.25,23.86761123909678
0.25,23.1620621242204
0.25,23.35543592599291
0.25,23.15882535420515
0.25,23.608401729391385
0.25,23.72812452663661
0.25,22.871208159805203
0.25,22.67886007754584
0.25,22.56980425826079
0.25,23.05023342542439
0.25,23.363509976257912
0.25,22.720659031534005
0.25,23.476216998259602
0.25,22.841961512310114
0.25,23.717079663537472
0.25,23.94725144957651
0.25,23.3642721012636
0.25,22.877463731477185
0.25,22.93286968087945
0.25,23.248071098753954
0.25,22.164528530434048
0.25,23.744807732463176
0.25,24.133385835741493
0.25,22.71092265617644
0.25,23.26948004023515
0.25,22.685549780514847
0.25,23.0357236853194
0.25,23.465610108090587
0.25,23.899941137581546
0.25,23.261292527109152
0.25,22.14528044366316
0.25,24.00093792261904
0.25,21.236931469652838
0.25,22.735866183283918
0.25,23.483989682137118
0.25,24.092011237954612
0.25,23.666117849038358
0.25,23.58416566529199
0.25,23.17742346231588
0.25,22.186217771118127
0.25,23.887020068971804
0.25,23.804686774311733
0.25,23.63362640071298
0.25,24.072702322674985
0.25,21.7857098647934
0.25,24.047612207666887
0.25,24.761225409073216
0.25,24.398113269996205
0.25,24.484262241052193
0.25,22.50505004453621
0.25,25.34694350941464
0.25,24.045807773894527
0.25,23.386813413743763
0.25,22.964540157923985
0.25,23.280625655951084
0.25,23.87055916741535
0.25,23.28890281284875
0.25,24.194687192158565
0.25,23.028316592138758
0.25,24.456649881111364
0.25,22.655384716421697
0.25,22.823100751876172
0.25,21.760227666160052
0.25,24.451981197400197
0.25,21.450284437755503
0.25,23.52951535403512
0.25,22.04474454239692
0.25,24.692366957772677
0.25,22.11802429418525
0.25,23.83117169868867
0.25,22.44438653923759
0.25,23.48579229937682
0.25,24.09667408143988
0.25,24.05444192671849
0.25,23.439244371085408
0.25,22.726078174446375
0.25,22.622854425297824
0.25,23.213049107456126
0.25,22.614957367485506
0.25,24.55376327943408
0.25,21.95729752236799
0.25,23.50830530199041
0.25,23.015232711839445
0.25,21.781689339000557
0.25,22.708308666428454
0.25,22.212630387323948
0.25,22.7023387060742
0.25,24.634511910740105
0.25,23.784306818431453
0.25,23.363732893022345
0.25,23.26043554347138
0.25,22.965248742042448
0.25,23.13771597411596
0.25,22.460436758828763
0.25,22.708674460699495
0.25,22.64011527411613
0.25,23.024360618070844
0.25,23.178400796916726
0.25,23.212706750456917
0.25,23.058727416039797
0.25,22.905876217073352
0.25,23.29325740498793
0.25,22.940377789953487
0.25,22.192109941813378
0.25,23.9476553587767
0.25,23.52593748604461
0.25,23.82666685591146
0.25,23.759294831135506
0.25,23.648096242265076
0.25,23.074570809000306
0.25,23.19255996034043
0.25,23.03051454200192
0.25,23.971212048049374
0.25,23.71110015355058
0.25,23.994639239594697
0.25,22.380818452253937
0.25,22.513068219096674
0.25,22.402594477735384
0.25,23.383334573389824
0.25,23.141816971374833
0.25,23.804181968852284
0.25,21.918354377321887
0.25,21.883311148496716
0.25,24.28694977297391
0.25,23.340831189871352
0.25,22.028628832355327
0.25,21.88704894069266
0.25,22.731259735132564
0.25,22.488424121112534
0.25,23.490115888810276
0.25,23.198601129579387
0.25,23.154441405640753
0.25,23.49536361365513
0.25,22.91787283433503
0.25,23.56440592151722
0.25,23.389982852050856
0.25,24.782386088729407
0.25,22.922858017522483
0.25,22.167231827153405
0.25,23.01024545599531
0.25,22.91933534923109
0.25,23.263337387048203
0.25,23.0580852968898
0.25,23.9894168065063
0.25,22.060586977200124
0.25,22.952065714150265
0.25,22.67599095153991
0.25,21.603082935106567
0.25,23.846143788208565
0.25,23.9930461517341
0.25,23.712657857174293
0.25,23.648064377521397
0.25,24.00687615692449
0.25,22.28067048294838
0.25,24.733134558558614
0.25,22.793428568664876
0.25,23.730885614952886
0.25,22.938299581970174
0.25,22.48134350952691
0.25,22.857047628835325
0.25,24.13507090450666
0.25,23.48398451507313
0.25,22.463245558300283
0.25,22.53874408964721
0.25,22.83053126992768
0.25,23.09667218667155
0.25,22.91670259943461
0.25,24.155337327633386
0.25,23.861483676161242
0.25,21.007724637342523
0.25,22.8489607627521
0.25,22.39441931512464
0.25,23.26861034280054
0.25,21.829199891812777
0.25,23.307838801564298
0.25,24.16619701045181
0.25,24.298814067504917
0.25,23.60894191629408
0.25,22.32101403150663
0.25,22.996666568874822
0.25,22.833544377855628
0.25,23.334417986508594
0.25,21.637756322364208
0.25,23.666529268022934
0.25,23.204638076059098
0.25,22.934756302988042
0.25,23.916231493253157
0.25,23.42182096517856
0.25,24.24060378993635
0.25,23.215681282434094
0.25,24.22741467104204
0.25,21.677728553133687
0.25,23.736638577921486
0.25,22.312509263664115
0.25,23.7738819076566
0.25,24.03997395230683
0.25,22.474269812616768
0.25,23.02031597705807
0.25,23.981119630057265
0.25,22.735046823997994
0.25,24.425990845343463
0.25,24.00350231213392
0.25,21.87470076236841
0.25,23.174060472416542
0.25,23.83198637264274
0.25,25.15758655887534
0.25,22.513987286301305
0.25,23.225763232782292
0.25,22.260339620816882
0.25,22.02857577030964
0.25,24.973079449417025
0.25,22.68255509517016
0.25,22.670544082162408
0.25,22.34361257091403
0.25,23.154344262151383
0.25,22.508827845005268
0.25,23.02203895220252
0.25,23.33849913065942
0.25,23.825485673889485
0.25,22.47215128638933
0.25,24.327461447723774
0.25,23.472814126153956
0.25,23.29049020336624
0.25,22.449846625024428
0.25,22.969769658896773
0.25,23.647085079448395
0.25,22.871886979982733
0.25,23.895175765977076
0.25,23.34346605977945
0.25,22.880627257238974
0.25,24.37041858418132
0.25,23.676524006568755
0.25,23.232183711643817
0.25,22.334210192599826
0.25,24.360516383511204
0.25,24.429993160377382
0.25,23.962167570772543
0.25,24.36484304631412
0.25,22.995443203173284
0.25,22.788398725525806
0.25,22.014221177628695
0.25,21.759876192089738
0.25,21.89751756168842
0.25,23.792480472693978
0.25,24.028811767375547
0.25,24.040047960952982
0.25,24.08946550082287
0.25,24.75500190412867
0.25,22.999435481714908
0.25,22.96828841602895
0.25,22.932026426710223
0.25,23.280272512936737
0.25,22.64272230278759
0.25,25.232949179499933
0.25,22.956030033597543
0.25,22.19573394418997
0.25,21.96082480446917
0.25,22.642404017592344
0.25,22.486563025141084
0.25,23.055996800381145
0.25,22.994343598848577
0.25,23.454602483940203
0.25,23.807963421998448
0.25,23.50452522643689
0.25,23.64168019757183
0.25,24.216603692272162
0.25,22.405287455725535
0.25,22.78522629880375
0.25,22.894504317185284
0.25,23.65970293853922
0.25,22.749241101073576
0.25,23.07223843673769
0.25,23.8348475679799
0.25,24.048103281399396
0.25,21.745343339762496
0.25,24.031061827217393
0.25,22.422529576134856
0.25,23.42933975979706
0.25,22.93844419976752
0.25,23.25791980938852
0.25,22.11931349348678
0.25,22.45189002523613
0.25,22.222232358611173
0.25,23.826413265733184
0.25,22.297935253293065
0.25,22.59289225071963
0.25,23.24249154677316
0.25,22.18150897373182
0.25,24.783334853229192
0.25,22.70366126931073
0.25,22.536192757611165
0.25,22.078584368806947
0.25,22.92255504190087
0.25,22.62092052272893
0.25,22.734535740401007
0.25,23.339687555871095
0.25,23.96486390119193
0.25,24.921147748792635
0.25,24.28637246862866
0.25,21.79150772128695
0.25,22.253584377852174
0.25,22.500215205646004
0.25,23.078004611392416
0.25,22.08489173272409
0.25,22.23443700028005
0.25,22.26933742766733
0.25,21.46928216671474
0.25,24.23380215537458
0.25,25.109965745610264
0.25,24.624992043108588
0.25,22.79272091124374
0.25,22.246023172065907
0.25,21.506224644438152
0.25,22.22546817320371
0.25,23.779767079798052
0.25,22.702464217913345
0.25,24.567161181159342
0.25,23.08027229530741
0.25,23.128571703678872
0.25,21.730196047389523
0.25,22.81696173833609
0.25,21.961795528349235
0.25,22.94330883145773
0.25,22.732608205383507
0.25,24.4142228848388
0.25,23.85485694879769
0.25,23.187916353317146
0.25,24.210096851026737
0.25,23.562826269377105
0.25,24.43406307812196
0.25,25.386898855032666
0.25,23.236240908080745
0.25,23.672885956508992
0.25,22.308085900063226
0.25,21.65134863684863
0.25,24.850124376753005
0.25,23.24794382936769
0.25,24.88588296518444
0.25,23.029757197779496
0.25,23.093785271819026
0.25,22.81197206264663
0.25,24.052752947019126
0.25,23.26735240903904
0.25,22.29279858801648
0.25,23.5510242465441
0.25,22.698742692475015
0.25,23.614363559857708
0.25,23.643735744469407
0.25,22.92988000488858
0.25,23.073737388967256
0.25,22.537188441464647
0.25,23.31167987625073
0.25,22.093228629538682
0.25,24.506461095354773
0.25,22.221599772278562
0.25,23.481018483364135
0.25,25.661826723313673
0.25,23.464464628691715
0.25,22.63335396602055
0.25,23.03565624412822
0.25,23.31041203995338
0.25,22.522436633940398
0.25,24.560021449797077
0.25,22.858595398696473
0.25,21.926928919236644
0.25,23.311390195335925
0.25,24.872099386922212
0.25,23.22072934571115
0.25,22.868159998042874
0.25,23.683283733179433
0.25,23.179592040519406
0.25,22.696314348345993
0.25,22.25799988536477
0.25,22.53675108664927
0.25,24.276448018420286
0.25,23.21096748465352
0.25,22.638679569944
0.25,23.696594250771454
0.25,21.867937614900086
0.25,22.855252523464063
0.25,23.386027959482934
0.25,23.601608616512827
0.25,23.801532789351917
0.25,23.53983034171501
0.25,23.61915083736994
0.25,21.654611502591674
0.25,23.70227069702994
0.25,24.006845740143095
0.25,23.249272127017974
0.25,23.69938180208891
0.25,23.729703150791046
0.25,23.539904326092977
0.25,22.134018822914403
0.25,23.92828367019784
0.25,24.04502449079263
0.25,22.856754556138924
0.25,23.093619493700217
0.25,23.469156122168396
0.25,23.27658321341572
0.25,24.977339283886916
0.25,23.98455948979045
0.25,22.444376093200557
0.25,22.061795219830202
0.25,22.3019780158669
0.25,22.96456197926643
0.25,24.26970036506078
0.25,22.1799775047536
0.25,22.194150394848847
0.25,23.152598054758982
0.25,23.50234240874599
0.25,23.227675816044183
0.25,24.41340947368796
0.25,23.097540837580755
0.25,24.21488247720513
0.25,23.473723928429845
0.25,22.47045734155524
0.25,23.597795528426776
0.25,22.679128354168444
0.25,21.83389307039431
0.25,23.09055929263687
0.25,24.298495956646516
0.25,22.692953689340698
0.25,23.540350298931997
0.25,22.520088739900423
0.25,23.01759571895653
0.25,23.442182847405324
0.25,23.035496525422133
0.25,22.819066412276758
0.25,22.323688857793854
0.25,22.526916817939224
0.25,23.82215075762968
0.25,22.958281133827022
0.25,22.57941324382405
0.25,23.751834246341797
0.25,24.262677423152745
0.25,22.359208463813744
0.25,23.90259534407496
0.25,22.79793757807493
0.25,24.036879455151883
0.25,23.485823266839553
0.25,23.217829209481014
0.25,22.307618533616477
0.25,23.72981882894545
0.25,23.721948081959464
0.25,23.34383103421711
0.25,23.38394101922957
0.25,21.594096549300318
0.25,23.936303906589483
0.25,22.614847514017026
0.25,21.52508061011974
0.25,23.07274464093361
0.25,23.522619027979676
0.25,23.020327449521606
0.25,22.93782266520587
0.25,22.429165997546853
0.25,23.145041517185067
0.25,23.81323150670715
0.25,23.576274503949595
0.25,23.895481387850563
0.25,23.41961018504802
0.25,24.601447833429344
0.25,22.17546149210639
0.25,22.591797025174827
0.25,23.695483907272493
0.25,23.947439654124477
0.25,23.288917139017418
0.25,22.980065903639503
0.25,22.804286786959164
0.25,24.06861797342224
0.25,23.613016641615083
0.25,23.03346102439424
0.25,22.94283338913612
0.25,23.294854544137824
0.25,23.046822920044864
0.25,22.370111393877366
0.25,23.994555059454818
0.25,23.993509856535564
0.25,22.973435426232314
0.25,23.842561978811784
0.25,23.022856266814664
0.25,23.005876735078
0.25,23.855351796412737
0.25,23.806966784477662
0.25,23.42978630904961
0.25,22.717384533028742
0.25,22.706327745335265
0.25,23.42656437830153
0.25,21.943829956886603
0.25,24.726335869379895
0.25,22.052268801506102
0.25,24.848998732718673
0.25,22.08700869894884
0.25,21.88642754389913
0.25,23.248733163490694
0.25,23.33142088942066
0.25,23.361784643040895
0.25,24.360238577861047
0.25,22.39671874822487
0.25,24.477328496177286
0.25,24.126415723828607
0.25,25.67752176512444
0.25,24.54735782389012
0.25,22.81948715078344
0.25,22.824843523243764
0.25,24.365858896249485
0.25,25.275115432324014
0.25,22.398651047251935
0.25,23.463130910784542
0.25,22.807989664445955
0.25,22.30853829284994
0.25,23.398511929829805
0.25,23.00345808052101
0.25,23.66917110388982
0.25,23.09149560638119
0.25,23.484458768752294
0.25,22.321657647785067
0.25,22.945786855064988
0.25,22.298916653596635
0.25,23.49863177805966
0.25,21.555554625257017
0.25,23.908047684731095
0.25,23.390637201829193
0.25,23.79571109594866
0.25,22.618110745838415
0.25,24.204898956823712
0.25,21.388050659117912
0.25,22.02297087787097
0.25,23.177788192690567
0.25,22.806277671771046
0.25,22.983208788266683
0.25,23.45027461624219
0.25,24.069463127778754
0.25,22.914013174875983
0.25,23.496241047393816
0.25,22.33764809848225
0.25,22.886499280955256
0.25,24.132338959899712
0.25,22.58097260439451
0.25,23.742648873139373
0.25,24.438431819400915
0.25,23.016151879611545
0.25,22.449965017405717
0.25,23.661850064451116
0.25,22.736659870818006
0.25,23.58227628430763
0.25,23.4053439372778
0.25,23.869582446581617
0.25,22.981870971884074
0.25,23.785067403400195
0.25,22.834294841194108
0.25,22.713283959899144
0.25,23.1217424874872
0.25,22.8909591080651
0.25,23.406156766268857
0.25,23.03553513308593
0.25,23.42116620446628
0.25,24.38188220258567
0.25,23.714624036109075
0.25,24.06307267573447
0.25,24.26376352155619
0.25,22.7773566777267
0.25,23.711093293680275
0.25,22.2975859055822
0.25,22.89450202960723
0.25,23.772688155745232
0.25,23.243579404386633
0.25,23.934857948787787
0.25,24.210831472288767
0.25,22.254206788985766
0.25,23.39124532129391
0.25,22.047168949945146
0.25,22.385403828014944
0.25,22.426168514215554
0.25,24.38813383750882
0.25,22.884336984221267
0.25,24.579629054445455
0.25,22.554490474752807
0.25,23.132325558546842
0.25,23.361089913525877
0.25,24.527830048169147
0.25,22.438697011495293
0.25,23.16679172327318
0.25,22.496203696654142
0.25,22.946862462569726
0.25,22.27011466106271
0.25,23.17208120139307
0.25,22.0414284782443
0.25,23.67742231485227
0.25,23.074125117006872
0.25,21.763945156074794
0.25,22.993082842348027
0.25,23.741708403848897
0.25,23.853443011452637
0.25,23.283620805456362
0.25,22.489420899126813
0.25,21.821348308166463
0.25,23.01340273836354
0.25,21.656441330671488
0.25,24.582238679365766
0.25,24.22631345998981
0.25,23.644608180431398
0.25,22.21074982553146
0.25,23.59679226214187
0.25,23.10410390745724
0.25,23.619623740181183
0.25,23.04096164382171
0.25,22.395844475415778
0.25,23.701568876793722
0.25,23.332372455565583
0.25,23.562935402901086
0.25,23.374244163846058
0.3,26.62362189920876
0.3,28.356478422092152
0.3,26.607453753054646
0.3,27.539911646641155
0.3,26.643700560227476
0.3,26.76474297601511
0.3,26.67419029360585
0.3,27.064785582678624
0.3,26.602956350691375
0.3,28.86829020662397
0.3,26.563371663554516
0.3,28.169033276734098
0.3,26.80896593673339
0.3,26.136464447848383
0.3,27.600201635420355
0.3,28.069297306261088
0.3,28.175583844857368
0.3,28.76934049922861
0.3,27.407583193182806
0.3,29.18500869678889
0.3,27.54579284339098
0.3,27.662129985225974
0.3,29.203660302451187
0.3,27.75868022356708
0.3,26.25463162572308
0.3,27.303767342525305
0.3,28.203795315505328
0.3,27.57905781140829
0.3,27.81488970949862
0.3,29.926815825093122
0.3,27.302389501661686
0.3,28.479492333247908
0.3,29.359889386946538
0.3,27.664496100593023
0.3,28.137812563749165
0.3,26.096481694237596
0.3,27.438544157433057
0.3,27.4655695328288
0.3,26.417900810839054
0.3,28.66460356126041
0.3,27.061969350261606
0.3,27.874387891604744
0.3,28.927107606135422
0.3,28.917218357724245
0.3,28.749078026805748
0.3,27.983861427471172
0.3,28.66654833416663
0.3,27.286761052201363
0.3,27.346100651734464
0.3,26.825462838161233
0.3,26.607814197847475
0.3,28.36826357301473
0.3,28.536783726172587
0.3,28.50502295776081
0.3,25.4846681243493
0.3,30.483639624662654
0.3,28.69331224028234
0.3,26.30926365401122
0.3,28.317042586633168
0.3,28.03811234635049
0.3,27.79259000415819
0.3,27.978129848615485
0.3,26.87589891042459
0.3,28.06719971295208
0.3,27.664720781282384
0.3,27.335701536368042
0.3,28.33189055746819
0.3,27.95101260209756
0.3,26.588331798621184
0.3,28.140704574066614
0.3,26.38588998294739
0.3,28.08195070309956
0.3,27.56170409870158
0.3,28.1951920236475
0.3,25.70919113137085
0.3,28.003615059114136
0.3,27.862495368011302
0.3,27.178245927277285
0.3,26.77143775914236
0.3,27.530338987125305
0.3,25.87793804098156
0.3,28.490143763180573
0.3,28.724478441580047
0.3,26.154198475175253
0.3,27.952881832550887
0.3,27.99363169567186
0.3,26.054368570737328
0.3,27.923762704054166
0.3,27.951472888240406
0.3,27.17014533608696
0.3,26.794098754620542
0.3,27.83330197350008
0.3,29.175129190203254
0.3,27.141461328631024
0.3,29.13370522029351
0.3,28.489806955522766
0.3,27.370111720696546
0.3,26.935986478094016
0.3,27.074390958295734
0.3,27.74638692656221
0.3,28.224088812254802
0.3,27.819367391314987
0.3,28.789771070905587
0.3,28.454043052968785
0.3,28.699423528999592
0.3,28.05923604380737
0.3,27.10701466007094
0.3,27.701452970599608
0.3,28.362368431685933
0.3,27.58574549159157
0.3,26.83487292981471
0.3,27.367257763825677
0.3,28.29530537154797
0.3,29.573928853920997
0.3,26.93405506774219
0.3,26.94063544171465
0.3,26.645796917366464
0.3,27.732890163480363
0.3,28.78242445892054
0.3,26.116811109846587
0.3,27.077048751575695
0.3,28.27977495078436
0.3,27.24527514540183
0.3,29.260106895205617
0.3,28.23906873058515
0.3,28.040506634477996
0.3,27.03343839190826
0.3,27.082264623353545
0.3,26.940708408161818
0.3,25.471848195463274
0.3,25.927725501825158
0.3,26.486069627893777
0.3,28.112262974452022
0.3,28.130361412570505
0.3,26.841485637824064
0.3,27.084752940792825
0.3,27.899036562842056
